588015508732903535,00:03:40.10,-00:16:49.1
587730774962864345,00:03:40.27,+15:29:48.2
588015509806645393,00:03:40.55,+00:28:15.0
587731187814957117,00:03:40.99,+01:09:05.0
587730774425993309,00:03:41.00,+15:08:24.2
587727220877033674,00:03:41.92,+14:03:04.9
587727225153650820,00:03:42.53,-10:59:49.2
587727221413904612,00:03:42.93,+14:24:43.8
587727226764263525,00:03:43.65,-09:34:06.4
587727225690521721,00:03:44.16,-10:28:54.7
587730774962929828,00:03:44.19,+15:28:33.8
587727180597362809,00:03:44.29,-08:56:02.8
587727223561453762,00:03:44.32,+16:11:12.7
588015509806645405,00:03:44.57,+00:34:29.0
588015508732903545,00:03:44.73,-00:19:09.4
587727220877033682,00:03:44.99,+13:57:25.7
588015510343516313,00:03:45.47,+01:02:41.0
587727221950775416,00:03:45.66,+14:53:49.6
588015510343516321,00:03:46.01,+00:51:17.7
588015509269774450,00:03:46.47,+00:11:53.2
587727177913008243,00:03:46.52,-11:01:43.0
587727220877033690,00:03:46.55,+14:01:52.5
587731186204344467,00:03:47.02,-00:03:50.3
587731186741215387,00:03:47.11,+00:22:40.6
587730774426058874,00:03:47.94,+15:10:19.7
587727221413904728,00:03:48.03,+14:20:20.3
587727178449879178,00:03:48.12,-10:46:37.1
588015508196032685,00:03:48.28,-00:45:25.8
587731186741215339,00:03:48.33,+00:21:34.6
587727179523620951,00:03:48.52,-09:56:54.7
588015510343516328,00:03:48.78,+00:56:46.1
587727220877033764,00:03:49.08,+14:05:23.4
587727222487711921,00:03:49.08,+15:19:10.9
588015510343516330,00:03:49.61,+00:59:29.5
587727179523620954,00:03:49.74,-09:47:13.0
587727226764263541,00:03:49.84,-09:45:50.1
587727178449879191,00:03:51.09,-10:48:38.8
587727227838005396,00:03:51.88,-08:54:47.4
587727223024582862,00:03:52.03,+15:46:32.4
587727226764263554,00:03:52.15,-09:45:05.0
587727179523620960,00:03:52.37,-09:56:36.9
587727178986750080,00:03:52.46,-10:23:42.0
587727225690521729,00:03:53.33,-10:30:42.2
587730773889187957,00:03:53.76,+14:34:02.0
587727225690587238,00:03:54.31,-10:29:09.7
587730773352317074,00:03:54.70,+14:11:50.5
587731186741215357,00:03:54.84,+00:21:00.7
587727223024582881,00:03:54.88,+15:41:53.4
587731186741215362,00:03:55.80,+00:22:39.2
588015510343516393,00:03:55.95,+00:53:03.1
587727178986750089,00:03:56.56,-10:21:04.8
587727226764329040,00:03:56.71,-09:41:10.5
587731187814957151,00:03:56.84,+01:10:01.3
587727221413970090,00:03:57.23,+14:24:53.5
587727178449879210,00:03:57.25,-10:44:59.4
588015509806645429,00:03:57.27,+00:28:32.2
587727178986750088,00:03:57.92,-10:20:44.3
587727178986750114,00:03:58.12,-10:14:19.0
587731186204344487,00:03:58.12,-00:02:44.3
587730772815446262,00:03:58.80,+13:43:28.6
587727223561453816,00:03:59.11,+16:03:59.4
587727178986750023,00:03:59.38,-10:19:10.8
588015509806645433,00:03:59.82,+00:31:50.6
587730774962929861,00:03:59.84,+15:32:54.8
587731187814957158,00:03:59.87,+01:04:22.0
588015509806645435,00:04:00.09,+00:30:22.5
587730773889187885,00:04:00.62,+14:42:13.4
587727177913008262,00:04:00.65,-11:10:40.7
587727223561453822,00:04:00.79,+16:01:10.4
587727225153716362,00:04:01.62,-10:49:48.8
587730773352316977,00:04:01.70,+14:13:45.3
587731187814957164,00:04:01.92,+01:12:48.7
587730773889187972,00:04:02.04,+14:40:05.2
587727225153716451,00:04:02.52,-10:51:44.3
588015509806710883,00:04:02.62,+00:28:34.9
587730772815446274,00:04:02.94,+13:45:05.3
587727226227458161,00:04:02.99,-10:02:38.4
587731187278086304,00:04:03.27,+00:38:44.4
587730774962929876,00:04:04.17,+15:29:53.4
587727178986750147,00:04:04.31,-10:21:53.9
587727226227458165,00:04:05.60,-10:06:47.6
587727227838070928,00:04:06.01,-08:48:50.9
588015508732969059,00:04:06.01,-00:13:33.4
588015509806710899,00:04:06.42,+00:33:03.6
587727221413970202,00:04:07.06,+14:27:37.2
588015508732969118,00:04:07.64,-00:15:15.2
587731187278086329,00:04:07.72,+00:44:11.5
587727226764328983,00:04:08.05,-09:33:38.2
587727227838070931,00:04:08.52,-08:43:49.2
587731187278086334,00:04:10.12,+00:40:12.7
588015509806710911,00:04:10.38,+00:28:40.6
587727226227458180,00:04:10.46,-10:01:18.2
587730773889188000,00:04:11.30,+14:35:15.9
587730772815446200,00:04:13.15,+13:51:05.6
587730775499800799,00:04:13.15,+15:57:34.4
587730773889188008,00:04:13.24,+14:33:04.5
587730775499800797,00:04:13.38,+15:50:39.9
587731187278086345,00:04:13.60,+00:46:46.5
588015510343581828,00:04:13.85,+01:00:04.3
588015509806710916,00:04:14.37,+00:28:33.1
588015510343581835,00:04:14.50,+01:01:12.0
587730773352317128,00:04:14.54,+14:13:27.6
588015509269840014,00:04:14.85,+00:11:38.2
587727177913073792,00:04:15.61,-11:05:14.0
587727179523686530,00:04:16.02,-09:57:27.9
587727223024582951,00:04:16.03,+15:47:46.9
587727223024582948,00:04:16.48,+15:38:28.0
587730773352317199,00:04:17.20,+14:19:18.6
587730773889188020,00:04:17.78,+14:35:00.7
587727225690587264,00:04:18.13,-10:27:46.6
588015507659227263,00:04:18.22,-01:09:41.3
587731187815022700,00:04:20.39,+01:07:40.2
587730774426124294,00:04:21.07,+15:09:44.9
587731185130668104,00:04:21.51,-00:57:27.4
587731187815022708,00:04:21.83,+01:05:21.0
587730773889188042,00:04:22.00,+14:39:03.0
587731187278151856,00:04:22.59,+00:43:41.0
587727226764329107,00:04:22.81,-09:39:55.7
587727223024648413,00:04:23.35,+15:47:05.9
587727221413970147,00:04:23.74,+14:21:28.1
587727178449944750,00:04:24.55,-10:42:09.1
587727179523686535,00:04:24.61,-09:50:50.9
587727223561519233,00:04:24.96,+16:12:49.1
587730775499866163,00:04:25.59,+15:51:01.7
587727226227458212,00:04:25.77,-09:58:54.4
587727178986815517,00:04:25.91,-10:14:07.4
587727223561519237,00:04:26.46,+16:03:46.1
587727221950906514,00:04:26.54,+14:55:54.9
587727179523686539,00:04:26.67,-09:58:34.5
587727226764329114,00:04:26.92,-09:42:44.6
588015508196098150,00:04:27.37,-00:39:32.1
587730772815511632,00:04:27.66,+13:49:57.3
587730775499866263,00:04:28.27,+15:58:54.0
587727222487777443,00:04:28.36,+15:10:42.4
587727226764329181,00:04:28.68,-09:41:22.7
587730775499866172,00:04:28.86,+15:50:14.5
587727180060557429,00:04:29.27,-09:23:15.2
587730773889253467,00:04:29.83,+14:34:39.7
587727220877164747,00:04:30.68,+14:02:12.5
587727180060557437,00:04:30.88,-09:22:03.5
588015507659227284,00:04:31.21,-01:07:38.4
587730774426124516,00:04:31.25,+15:07:20.0
587731187278151887,00:04:31.52,+00:42:01.7
587727223561519246,00:04:31.75,+16:04:18.7
588015507659227287,00:04:31.92,-01:14:11.7
588015510343581859,00:04:32.43,+00:54:31.5
587727179523686564,00:04:33.49,-09:51:20.1
587727221414035644,00:04:34.00,+14:26:28.4
587727180597428330,00:04:34.27,-09:03:09.3
587727223561519256,00:04:34.46,+16:02:06.9
587727222487777462,00:04:34.75,+15:12:50.1
588015510343581865,00:04:35.21,+00:50:55.0
588015510343581867,00:04:35.70,+00:59:54.7
587727226227523593,00:04:35.77,-10:02:32.0
587727222487777473,00:04:35.82,+15:22:17.2
588015509269840060,00:04:36.22,+00:01:43.8
587727225690652774,00:04:36.77,-10:26:48.6
587727178986815599,00:04:36.79,-10:22:33.8
587727225690652778,00:04:37.01,-10:32:09.9
587727180597428337,00:04:37.33,-09:01:23.4
587727223561519266,00:04:37.54,+16:06:02.3
587727226227523730,00:04:37.63,-10:06:55.0
587727220877164669,00:04:37.98,+14:01:46.9
587731187815022746,00:04:38.09,+01:07:19.6
587730775499866289,00:04:38.46,+15:49:00.3
587727221414035670,00:04:38.48,+14:25:50.9
587727226764394571,00:04:39.95,-09:39:57.7
587727180060557466,00:04:40.43,-09:25:35.1
588015509806776432,00:04:40.44,+00:35:02.5
587730773352382555,00:04:40.75,+14:14:07.6
587730773889253478,00:04:41.02,+14:39:30.0
588015509269905488,00:04:41.24,+00:07:11.2
587727227301265492,00:04:41.90,-09:11:27.2
588015508196163672,00:04:42.36,-00:38:38.8
587730773352382559,00:04:42.52,+14:10:22.3
587730775499866303,00:04:42.87,+16:00:54.8
587727222487777489,00:04:42.97,+15:18:47.8
587727225153781852,00:04:43.96,-10:52:04.4
587727222487777396,00:04:44.29,+15:20:12.4
587727223024648469,00:04:44.69,+15:47:03.0
587727226227523634,00:04:44.79,-10:07:24.7
587727223024648468,00:04:45.24,+15:38:52.4
587727223561519292,00:04:45.61,+16:12:19.0
587727225153781926,00:04:45.62,-10:54:59.4
587731187278151924,00:04:46.29,+00:42:05.9
587727223561519298,00:04:47.27,+16:10:01.0
587727225153781857,00:04:48.21,-10:50:32.7
587731186204410080,00:04:48.71,-00:01:43.5
588015510343647360,00:04:48.94,+00:57:04.1
587727223561519303,00:04:48.95,+16:11:31.4
587727223024648477,00:04:48.98,+15:43:36.3
588015509806776445,00:04:48.98,+00:33:33.6
588015509806776450,00:04:49.19,+00:28:01.1
587730775499866323,00:04:49.59,+15:51:14.7
587731186741280951,00:04:50.53,+00:16:45.4
587727180060622906,00:04:50.55,-09:32:12.2
588015510343647279,00:04:51.58,+00:59:10.0
587727223561519310,00:04:51.89,+16:10:30.7
587730773889253515,00:04:51.90,+14:36:15.6
587731186741346415,00:04:52.36,+00:21:06.2
587727221950906570,00:04:53.38,+14:55:58.6
587727178450010240,00:04:53.50,-10:48:07.2
587727227838136451,00:04:54.03,-08:53:40.7
588015507659292844,00:04:54.95,-01:06:38.8
587731186741346423,00:04:55.01,+00:17:48.8
588015509806776351,00:04:55.08,+00:34:14.7
587727178450010244,00:04:55.48,-10:48:11.7
587731187815088233,00:04:55.75,+01:10:11.8
587727223561519333,00:04:55.84,+16:12:19.0
587727180597493849,00:04:56.24,-08:57:12.4
587731186204475594,00:04:56.79,-00:05:16.6
587727223561519339,00:04:56.88,+16:04:53.0
587730775499931810,00:04:58.10,+15:49:59.1
588015510343647383,00:04:58.20,+00:58:48.0
588015510343647386,00:04:58.59,+00:57:43.5
587727223024648515,00:04:58.73,+15:40:18.2
587731187815088247,00:04:59.77,+01:04:19.0
587731186741346435,00:05:00.03,+00:20:55.2
588015509806776475,00:05:00.04,+00:25:25.3
587727223024713872,00:05:01.59,+15:37:43.3
588015510343647486,00:05:01.70,+00:51:02.7
588015510343647399,00:05:01.77,+00:59:44.7
587727220877164721,00:05:01.90,+14:00:56.2
587727221414035735,00:05:02.39,+14:21:52.8
587731186741346442,00:05:02.49,+00:18:19.9
587727222487842995,00:05:02.55,+15:15:21.7
588015510343647405,00:05:02.72,+00:53:34.7
587730773889319032,00:05:02.76,+14:44:18.2
587731187815088252,00:05:02.85,+01:08:47.0
587731186741346452,00:05:04.10,+00:23:54.6
587727221950972110,00:05:04.35,+14:46:30.2
587731186741346457,00:05:04.38,+00:22:58.5
587727180597493864,00:05:04.48,-09:04:03.9
588015510343647416,00:05:04.54,+00:56:37.3
588015509806776498,00:05:05.45,+00:27:45.6
587727222487843004,00:05:06.99,+15:15:09.7
587727221950972118,00:05:07.47,+14:53:52.3
587731185667604608,00:05:07.92,-00:31:25.6
588015510343647429,00:05:07.99,+00:57:34.3
587727226764394627,00:05:08.54,-09:43:08.7
587730775499931846,00:05:08.90,+15:58:08.2
587730773889319049,00:05:09.97,+14:38:11.7
587731185130733727,00:05:10.25,-01:00:20.5
588015509806776514,00:05:10.33,+00:28:05.2
588015509269905552,00:05:10.51,+00:05:40.5
587727225690718350,00:05:10.63,-10:29:27.9
587727225153847368,00:05:10.88,-10:51:03.7
587727225690718356,00:05:11.06,-10:29:47.1
587727180597493775,00:05:11.16,-08:58:42.1
587730775499931856,00:05:11.40,+15:55:19.3
587727223024713898,00:05:11.71,+15:38:46.2
587731186204475615,00:05:12.07,-00:09:02.6
587727223024713915,00:05:12.08,+15:44:35.6
587727225690718362,00:05:12.43,-10:24:57.9
587730775499931864,00:05:13.61,+15:51:49.4
587727177913139329,00:05:13.88,-11:05:58.5
587727223024713919,00:05:14.19,+15:39:56.8
588015508196229126,00:05:15.40,-00:38:34.9
587727223024713925,00:05:15.95,+15:46:06.7
587730775499931875,00:05:16.10,+15:54:12.3
587731186741346484,00:05:16.20,+00:19:30.3
587730772815577213,00:05:16.31,+13:44:24.1
588015508196229196,00:05:16.32,-00:47:04.2
587730774426190036,00:05:16.35,+15:06:22.5
587730773889319066,00:05:16.50,+14:36:30.9
587730775499931877,00:05:16.69,+15:49:04.6
587730774426190046,00:05:17.30,+15:08:55.5
587731185667604629,00:05:17.40,-00:36:51.7
588015510343712881,00:05:17.54,+00:58:35.8
587730774963060883,00:05:18.00,+15:34:03.2
587727223024713793,00:05:18.38,+15:39:24.1
587727221414101152,00:05:18.58,+14:33:03.5
588015509806841955,00:05:18.59,+00:27:55.7
587731186741346489,00:05:18.68,+00:17:44.8
587727223561584896,00:05:18.92,+16:04:24.1
587731186204475676,00:05:19.41,-00:05:24.7
587727225690718456,00:05:19.88,-10:25:54.8
587727225690718395,00:05:20.23,-10:26:19.2
587727223561584907,00:05:20.43,+16:09:01.2
587727226227589212,00:05:20.53,-10:09:33.3
588015510343712886,00:05:20.55,+00:56:43.9
587730773889319091,00:05:20.62,+14:34:11.1
587727225690718396,00:05:20.75,-10:28:10.3
587730775499931885,00:05:21.08,+15:58:04.7
587727226764460134,00:05:21.87,-09:37:13.7
588015510343712891,00:05:21.95,+01:01:05.9
587727223561584917,00:05:22.04,+16:13:10.6
587730775499931899,00:05:22.63,+15:57:11.2
587727221950972138,00:05:22.66,+14:52:06.8
587727180597493908,00:05:22.75,-09:02:08.3
587727223561584734,00:05:24.13,+16:02:59.9
587730773889319106,00:05:24.77,+14:36:31.5
588015508196229212,00:05:25.61,-00:41:55.5
587730775499931916,00:05:26.24,+15:58:26.3
587727223561584944,00:05:26.32,+16:05:04.0
587730772815577232,00:05:27.04,+13:48:49.6
588015510343712908,00:05:27.39,+00:50:48.1
587727223561584957,00:05:27.67,+16:08:05.0
587730774963060905,00:05:27.84,+15:24:50.2
587727226227589227,00:05:27.89,-10:01:47.0
587730775499931918,00:05:28.34,+15:59:42.4
587731185667670129,00:05:28.58,-00:28:48.6
588015510343712912,00:05:29.17,+01:01:43.8
587730773352448144,00:05:30.06,+14:15:41.2
587727223561584969,00:05:30.10,+16:13:07.3
588015507659358304,00:05:30.25,-01:03:17.3
587731185667670135,00:05:30.31,-00:27:47.8
587727179523817590,00:05:30.43,-09:57:01.2
587727223561584973,00:05:31.11,+16:11:49.0
587727227838201962,00:05:31.23,-08:50:40.2
587727225690718413,00:05:31.45,-10:28:58.2
587727180597559394,00:05:31.65,-08:56:27.6
587727226764460180,00:05:31.73,-09:35:01.3
587727177913204797,00:05:32.52,-11:09:08.0
587730772815577307,00:05:34.07,+13:53:45.7
588015510343712918,00:05:34.11,+00:51:42.2
587727178450075697,00:05:34.68,-10:38:07.5
587727221414101198,00:05:35.74,+14:29:30.4
587730774963126374,00:05:35.74,+15:31:05.5
587727223024713850,00:05:35.88,+15:42:05.5
587731185130799290,00:05:35.89,-00:55:20.3
587730775499997304,00:05:36.09,+15:56:11.2
587730772815577254,00:05:36.49,+13:46:28.9
588015509806841982,00:05:37.74,+00:32:58.2
587727223561650301,00:05:37.78,+16:13:38.4
587727226764460199,00:05:38.24,-09:41:21.6
587727226227589257,00:05:38.32,-10:02:20.4
587727223561650316,00:05:38.39,+16:10:45.4
587727223024779443,00:05:38.62,+15:39:03.1
587727223024779450,00:05:39.74,+15:46:06.4
587730775499997317,00:05:39.87,+15:50:57.4
587727178986946676,00:05:40.71,-10:13:02.5
587727227301331105,00:05:41.01,-09:20:14.2
587727226764460278,00:05:41.02,-09:38:36.5
587727227838201992,00:05:41.89,-08:45:46.7
588015508196229237,00:05:42.35,-00:50:11.8
587730774963126384,00:05:42.38,+15:29:29.7
588015509806841990,00:05:42.47,+00:36:25.1
587727177913204856,00:05:42.53,-11:10:48.9
587727223561650331,00:05:42.62,+16:02:12.3
587727223024779464,00:05:42.77,+15:41:03.9
587727223024779468,00:05:42.80,+15:48:05.3
587730773889384609,00:05:42.88,+14:35:22.1
587730773889384611,00:05:42.93,+14:40:19.0
587730775499997327,00:05:43.06,+16:00:34.8
587727226764460283,00:05:44.10,-09:40:07.2
587727223024779472,00:05:45.02,+15:42:05.9
587727223561650345,00:05:45.07,+16:08:53.3
588015508196229243,00:05:45.07,-00:46:14.0
587731185667670168,00:05:45.81,-00:32:33.8
587727179523817539,00:05:45.88,-09:50:53.1
587731185667670171,00:05:46.56,-00:26:20.9
587730775499997344,00:05:46.71,+15:48:53.0
587727177913204910,00:05:47.07,-11:10:46.5
587730773889384622,00:05:47.12,+14:39:08.0
587727223561650373,00:05:48.12,+16:11:23.5
587727222487908477,00:05:48.53,+15:22:07.2
587727223024779496,00:05:48.59,+15:36:33.1
587730773889384632,00:05:48.93,+14:33:40.1
587727180060688540,00:05:49.16,-09:32:37.3
587727223561650376,00:05:49.36,+16:01:53.7
587727227301396551,00:05:49.49,-09:17:58.5
587727180060688546,00:05:50.53,-09:30:01.0
588015508733165638,00:05:50.76,-00:25:03.4
587731187278282921,00:05:50.80,+00:48:43.7
587727227301396555,00:05:50.86,-09:19:47.3
587727223024779503,00:05:50.86,+15:39:44.1
588015508196294786,00:05:51.91,-00:44:06.8
587727223024779642,00:05:52.08,+15:42:54.2
587727180060688547,00:05:52.14,-09:21:50.0
587727180060688548,00:05:53.13,-09:23:49.4
587727179523817631,00:05:53.15,-09:53:00.8
587727178450075852,00:05:53.76,-10:40:00.1
588015509806907539,00:05:53.82,+00:27:13.1
587727225153912967,00:05:54.07,-10:59:07.0
587730775499997384,00:05:54.09,+15:53:42.8
587731187278282928,00:05:54.81,+00:47:33.1
588015509806907402,00:05:55.76,+00:32:57.3
587727223024779650,00:05:55.92,+15:37:57.0
587727223561650401,00:05:56.16,+16:08:04.2
587727226227654732,00:05:56.41,-10:05:08.3
588015508733165645,00:05:56.62,-00:23:52.8
587727223561650404,00:05:57.15,+16:02:38.9
587727226227654787,00:05:57.16,-10:05:58.3
587727223024779533,00:05:57.54,+15:41:55.2
587727180060688562,00:05:58.00,-09:21:17.8
587731187815153828,00:05:58.12,+01:03:39.7
587727227301396576,00:05:58.77,-09:20:38.5
587727178450141263,00:05:58.83,-10:41:05.0
587727227301396575,00:05:58.86,-09:11:34.1
587730775499997524,00:06:00.36,+16:00:59.3
587727223024779543,00:06:00.39,+15:40:39.6
587730775499997417,00:06:00.81,+15:49:38.2
588015510343778384,00:06:00.85,+00:56:51.5
587727179523883121,00:06:01.85,-09:55:03.1
587727223024779552,00:06:02.25,+15:41:59.9
587730775499997420,00:06:02.29,+15:50:34.7
587730775499997427,00:06:02.31,+15:59:30.4
587727221414166687,00:06:02.39,+14:25:02.9
588015508733165666,00:06:02.45,-00:22:14.3
587727221951037635,00:06:02.60,+14:54:35.2
587727223024779408,00:06:02.65,+15:47:30.2
588015508733165668,00:06:03.01,-00:19:06.2
587727220877295872,00:06:03.12,+14:06:33.3
587730774426255515,00:06:03.47,+15:03:18.5
588015508196294817,00:06:03.91,-00:43:37.1
587727225153912983,00:06:05.00,-10:49:27.0
587727178987012217,00:06:05.05,-10:18:26.9
587727227301396592,00:06:05.59,-09:20:07.1
587727220877295779,00:06:05.73,+13:58:43.8
587730775499997456,00:06:05.87,+15:54:30.0
587731187278348294,00:06:06.06,+00:49:45.0
587730775499997451,00:06:06.19,+15:48:53.6
587727180597624973,00:06:07.05,-08:56:22.2
587727225690783827,00:06:07.51,-10:30:32.7
587727225690783828,00:06:07.52,-10:30:26.1
